Filename                                                              Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
pg_accel/src/engine/executor/sort_scan.rs                                 198               198     0.00%          23                23     0.00%         165               165     0.00%           0                 0         -
pg_accel/src/engine/executor/state.rs                                      13                13     0.00%           1                 1     0.00%           9                 9     0.00%           0                 0         -
pg_accel/src/engine/executor/tuple.rs                                      82                12    85.37%          13                 2    84.62%          63                14    77.78%           0                 0         -
pg_accel/src/engine/executor/vectorized_scan.rs                           379               379     0.00%          21                21     0.00%         227               227     0.00%           0                 0         -
pg_accel/src/engine/executor/window/frame.rs                               53                53     0.00%           1                 1     0.00%          34                34     0.00%           0                 0         -
pg_accel/src/engine/executor/window/functions.rs                          119               119     0.00%           5                 5     0.00%          86                86     0.00%           0                 0         -
pg_accel/src/engine/executor/window/mod.rs                                766               766     0.00%          22                22     0.00%         458               458     0.00%           0                 0         -
pg_accel/src/engine/expr_compiler.rs                                      217               217     0.00%          17                17     0.00%         149               149     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/dsm.rs                                 74                74     0.00%           5                 5     0.00%          79                79     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/explain.rs                            128               128     0.00%           2                 2     0.00%         100               100     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/function_scan.rs                      283               283     0.00%           9                 9     0.00%         200               200     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/mod.rs                               3213              3213     0.00%          62                62     0.00%        2085              2085     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/plan_partial_agg.rs                    57                57     0.00%           1                 1     0.00%          34                34     0.00%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/private_data.rs                      1234              1054    14.59%          48                32    33.33%         804               649    19.28%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/private_data/list_codec.rs            157               139    11.46%          26                23    11.54%         113                97    14.16%           0                 0         -
pg_accel/src/engine/ffi/custom_scan/srf_target_list.rs                    396               396     0.00%          15                15     0.00%         275               275     0.00%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/agg.rs                              134               134     0.00%           5                 5     0.00%          82                82     0.00%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/agg_common.rs                        92                86     6.52%           6                 5    16.67%         134               126     5.97%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/decision.rs                         399                10    97.49%          42                 0   100.00%         256                 9    96.48%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/gate.rs                             133                63    52.63%          12                 4    66.67%          94                50    46.81%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/hashjoin.rs                         309                 1    99.68%          29                 0   100.00%         195                 1    99.49%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/join_pathlist.rs                   1145              1013    11.53%          38                14    63.16%         765               646    15.56%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/mod.rs                             4345              4345     0.00%          82                82     0.00%        2952              2952     0.00%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/partial_agg.rs                      570               523     8.25%          11                 5    54.55%         394               347    11.93%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/preagg_partial.rs                   628               553    11.94%          18                 5    72.22%         424               365    13.92%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/projectset.rs                       200               200     0.00%           1                 1     0.00%         146               146     0.00%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/rel_pathlist.rs                    1299              1117    14.01%          43                16    62.79%         983               810    17.60%           0                 0         -
pg_accel/src/engine/ffi/planner_hooks/srf_target_list.rs                  573               553     3.49%          11                 8    27.27%         392               378     3.57%           0                 0         -
pg_accel/src/engine/ffi/syscache.rs                                        35                35     0.00%           2                 2     0.00%          27                27     0.00%           0                 0         -
pg_accel/src/engine/function_matcher.rs                                   122               122     0.00%           4                 4     0.00%          74                74     0.00%           0                 0         -
pg_accel/src/engine/gucs.rs                                                72                68     5.56%          10                 9    10.00%          63                60     4.76%           0                 0         -
pg_accel/src/engine/materialize/deser.rs                                   25                25     0.00%           3                 3     0.00%          19                19     0.00%           0                 0         -
pg_accel/src/engine/materialize/tuple_extract.rs                          856               856     0.00%          40                40     0.00%         554               554     0.00%           0                 0         -
pg_accel/src/engine/otel.rs                                               921               374    59.39%          63                31    50.79%         582               313    46.22%           0                 0         -
pg_accel/src/engine/panic_hook.rs                                         147               147     0.00%           9                 9     0.00%          76                76     0.00%           0                 0         -
pg_accel/src/engine/registry.rs                                           263               238     9.51%          33                27    18.18%         198               177    10.61%           0                 0         -
pg_accel/src/engine/registry/contracts.rs                                 179               179     0.00%          20                20     0.00%         157               157     0.00%           0                 0         -
pg_accel/src/engine/registry/types.rs                                      23                10    56.52%           3                 1    66.67%          26                10    61.54%           0                 0         -
pg_accel/src/engine/stats.rs                                              431               431     0.00%          52                52     0.00%         444               444     0.00%           0                 0         -
pg_accel/src/engine/thread_budget.rs                                      132               132     0.00%           9                 9     0.00%         104               104     0.00%           0                 0         -
pg_accel/src/engine/type_extractor.rs                                     214               214     0.00%          28                28     0.00%         170               170     0.00%           0                 0         -
pg_accel/src/gpu/bridge.rs                                                 35                35     0.00%           4                 4     0.00%          25                25     0.00%           0                 0         -
pg_accel/src/gpu/counters.rs                                                6                 6     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
pg_accel/src/gpu/descriptors.rs                                           553               145    73.78%          59                19    67.80%         368                98    73.37%           0                 0         -
pg_accel/src/gpu/error.rs                                                 148                75    49.32%          13                 5    61.54%         134                51    61.94%           0                 0         -
